Material Composition,Fabrication Technique,Tensile Strength (MPa),Thermal Conductivity (W/m·K),Elastic Modulus (GPa),Density (g/cm³),Fiber Volume Fraction (%)
Graphene,Electrospinning,555.5436233725706,43.681201286082164,242.6303625211267,2.2084138519503496,53.15920326581761
Graphene,Electrospinning,1125.7694150819589,21.69914566831984,218.76500042006958,1.6490698038370146,44.64603562234545
Carbon Nanotubes,Electrospinning,747.0218703478856,43.53642955420048,233.3226665459885,2.0969055575713527,44.807545636867275
Graphene,Langmuir-Blodgett,743.6539996137151,29.142282668556938,214.0003082989655,2.3248164646208282,52.63486534874292
Carbon Nanotubes,Electrospinning,1456.9761897103106,17.315785477905088,167.82291569116546,1.6810318118167193,50.06775959443253
Carbon Nanotubes,Electrospinning,961.7733043112914,42.074747728186345,222.1573609064025,1.7229018733240722,45.17065618628593
Carbon Nanotubes,Electrospinning,529.4260665006892,25.08445924223178,163.0494901926997,1.7017815476724358,43.364744376023495
Polymer Matrix,Electrospinning,839.8427151498067,38.30916751226482,121.54959860837123,2.497501553337589,54.45250911467727
Graphene,Electrospinning,1084.4915422522267,43.4891867611493,124.46840012383262,1.729521618234556,56.26463409734311
Carbon Nanotubes,Langmuir-Blodgett,828.5674185171208,48.51942625375415,163.09234266333965,1.7669183932816876,45.2260976540628
Graphene,Langmuir-Blodgett,526.8519540341423,13.432581303449677,211.88792454524267,1.5479256688057164,48.498450390451914
Carbon Nanotubes,Langmuir-Blodgett,944.3112654667354,10.335459273617493,76.73053764227988,2.4832784518553073,54.26988344931851
Graphene,Langmuir-Blodgett,605.9063361747778,31.9369992608979,57.85304392628608,1.7467541649131728,49.384434574956636
Graphene,Langmuir-Blodgett,1119.1600246627045,20.569638475000005,207.9137252310755,2.225233160323062,59.225141405148605
Carbon Nanotubes,Electrospinning,1119.5871002226882,28.764071589743054,179.51841384477333,1.526368533342791,42.59198422301554
Polymer Matrix,Langmuir-Blodgett,537.7591395984007,12.906347486244298,214.26206117075236,2.2834029918254988,57.0869546884139
Graphene,Langmuir-Blodgett,790.6662615993773,30.063561866934386,245.33530539859015,2.2506104917393692,46.121468504337265
Polymer Matrix,Electrospinning,913.6862637390038,14.994226127125616,100.27880228402013,1.584152820697919,53.74093794736837
Polymer Matrix,Langmuir-Blodgett,1050.264097859178,43.543510327962046,88.85839506949628,1.622601837561064,45.0739006275414
Carbon Nanotubes,Langmuir-Blodgett,796.0634297081951,40.37947210545827,118.19570947986007,1.7951092761238088,59.329392701012466
Carbon Nanotubes,Langmuir-Blodgett,787.7465125513982,12.962943128689686,225.59245977470823,1.854667932696621,41.00268528628328
Carbon Nanotubes,Langmuir-Blodgett,1483.0151562502592,43.454014189117366,52.7927735909594,2.2834997178396232,50.27142693780707
Graphene,Electrospinning,541.8627957209,22.998339696984903,52.106451743606264,1.5611889792873224,58.21026553458236
Carbon Nanotubes,Electrospinning,1489.045414091152,24.114389715093235,93.35727738210684,2.15023956003346,49.39680914789039
Carbon Nanotubes,Langmuir-Blodgett,547.7519410783965,17.192142969662463,125.1832591466882,1.7285339424387005,56.80692517402369
Graphene,Electrospinning,788.3414277946858,43.41216485969912,110.46921766301955,1.8824692417893498,58.99657273448837
Graphene,Langmuir-Blodgett,993.6908549693501,26.188230553936993,214.98356855497218,1.5022039517836845,41.35670257314765
Carbon Nanotubes,Electrospinning,643.2983430143252,11.953434827212547,187.94447712933177,1.7911236438984544,49.77614619214939
Carbon Nanotubes,Electrospinning,634.8463625187238,48.64998511304652,217.5667363841757,1.6713379565830802,53.728451016288574
Carbon Nanotubes,Electrospinning,756.3127132609459,20.23548855843449,126.75205891075328,2.003972159283915,56.643549801772785
Carbon Nanotubes,Electrospinning,1473.5071835735694,47.44709111625888,169.16205694601885,1.658192336390868,43.26311292640828
Polymer Matrix,Electrospinning,880.1168588745642,22.04953450587042,153.09108983938214,2.3358176182173596,51.33570135095404
Polymer Matrix,Electrospinning,1065.9948382691919,43.257063787924565,144.94530968869182,2.382905680325255,43.25843561247959
Carbon Nanotubes,Electrospinning,1204.2914023816463,36.568779698367635,107.62064195423454,2.345289648051317,55.10793605968314
Polymer Matrix,Electrospinning,1242.2218355242103,44.45133727958259,191.84412609825648,2.4818028220225163,45.6927417444317
Graphene,Electrospinning,1188.0409663453547,49.04471946811589,154.8059211947695,2.414646408057955,45.37636042861986
Polymer Matrix,Electrospinning,836.9281931917249,44.85934733826451,65.72055621778885,1.7797879125583849,55.39603665036776
Polymer Matrix,Electrospinning,611.7278273560624,26.14660646000082,50.104476867280034,1.81446102284901,56.84015035583154
Carbon Nanotubes,Langmuir-Blodgett,781.7164753332108,42.58013925980651,54.06380977104508,2.0326594629168295,46.86672652319424
Polymer Matrix,Electrospinning,710.2952267695066,38.466032412283724,65.1900070495365,1.8849576441985645,50.02205015846586
Polymer Matrix,Langmuir-Blodgett,636.2773048693168,12.464146833266136,124.19083822662674,2.469911025566106,53.869211051094624
Polymer Matrix,Electrospinning,524.4967317516187,47.190403909504965,111.13313743603166,1.8395311169492627,54.90340330290998
Polymer Matrix,Langmuir-Blodgett,1435.725849058414,28.638443665073247,81.32847572180297,2.2400823814552195,55.40236013860607
Graphene,Langmuir-Blodgett,1421.0343865453383,15.378022627850235,153.0898603560574,2.0753617023595456,47.80775510902586
Carbon Nanotubes,Langmuir-Blodgett,550.4170056301692,27.01512388792584,244.03628266057908,2.4564807029994116,50.72683722367616
Carbon Nanotubes,Electrospinning,673.0845728204018,34.1256498048591,82.13932774217801,2.2445176186126257,42.190942313145264
Graphene,Electrospinning,639.5004714627937,32.91784500335638,100.11829283975437,1.80364583938247,58.97103321939193
Polymer Matrix,Electrospinning,781.2229344215174,32.99174587145212,142.4206044948068,1.6970683568576104,54.02831766914977
Graphene,Electrospinning,704.0688704787411,20.233571326069345,178.16815057491058,2.3546182519923944,47.5110521046686
Polymer Matrix,Langmuir-Blodgett,1445.853537397855,35.30809797684756,170.04999817312904,2.4110144386693824,47.79224699665362
Graphene,Electrospinning,584.1704365602038,46.29659335110651,154.23985588233165,2.331094278461496,41.80968163333746
Carbon Nanotubes,Electrospinning,711.6708270045033,25.54667786206403,197.4536427244847,2.237449568924455,49.13846334139025
Carbon Nanotubes,Electrospinning,580.7233045829145,35.223211304804394,219.1891118554307,1.8217300412503175,53.46047893881502
Carbon Nanotubes,Electrospinning,1480.3853486444364,19.759480280289846,249.7933814834251,2.0053731380758597,59.05109080891145
Polymer Matrix,Electrospinning,1418.4135090970049,11.931240807548074,143.10210998972758,2.4157029223716706,52.95172769063259
Polymer Matrix,Electrospinning,1216.6315897654108,33.42925455677621,248.99132422529055,1.6348974651521027,53.014229379481236
Graphene,Electrospinning,925.9730322199134,11.901992087409035,196.09988205557417,1.9949192026351668,55.728278297790105
Graphene,Electrospinning,690.1781355239925,38.943383796818935,181.46835023575008,1.8555093550279944,50.19610111424227
Carbon Nanotubes,Langmuir-Blodgett,721.4897250201424,36.81410791207057,177.93661313326686,2.177489575392759,40.642777681763036
Polymer Matrix,Langmuir-Blodgett,943.0400085560115,24.773000756052618,232.148858952253,2.1340698199866286,57.797149496823195
Graphene,Electrospinning,1268.2226713364817,26.451604385919275,239.5868612113261,2.0600573469193155,48.04942738968729
Polymer Matrix,Electrospinning,764.7294959989589,46.71043745909199,85.69866559140598,1.7796156276648376,59.69329495260193
Polymer Matrix,Electrospinning,810.7919125346466,10.52534502092251,148.6847682130582,1.6595502448478445,48.12755740270674
Carbon Nanotubes,Electrospinning,1099.9442914044707,32.532135232919686,238.28997002993063,2.284338356077232,53.366690005777656
Carbon Nanotubes,Langmuir-Blodgett,737.7293622782536,46.93444502937854,126.42256619831811,2.4917493009930203,49.19747044554282
Polymer Matrix,Langmuir-Blodgett,1084.2186212928036,46.55948991078387,96.53530713586852,1.669094068734716,44.64838933331564
Polymer Matrix,Electrospinning,887.1308932722845,33.3862305529877,70.53063566439911,1.5757922906157096,58.61543035928626
Polymer Matrix,Langmuir-Blodgett,534.368205901348,25.24919995638392,169.44352070880103,2.2457308512135405,52.543805606256555
Polymer Matrix,Langmuir-Blodgett,902.7012862319639,13.95614105329496,190.054565946473,1.8438557560970912,49.01043411933655
Carbon Nanotubes,Electrospinning,1419.525279519145,16.95136815249402,89.10959727544447,1.7130035818762175,42.8833496217389
Graphene,Electrospinning,793.1118791334607,37.186934208146454,184.72762263441737,2.025125655113161,59.982141433231945
Carbon Nanotubes,Electrospinning,822.8323894364689,10.665363352390713,229.92383843671678,2.175214533836768,57.90291211236599
Graphene,Langmuir-Blodgett,565.9408880592869,45.339423056319305,98.71589085947885,1.7148490336965048,48.455701596864735
Polymer Matrix,Langmuir-Blodgett,1115.0474485692944,33.51737880583534,74.39997913033753,2.494503569295671,43.42914617907072
Graphene,Electrospinning,1349.242364298339,11.805866490590567,217.0847945359737,1.8282241843185254,40.59373209800772
Carbon Nanotubes,Electrospinning,852.9228930931017,19.590696807665303,233.28928727724875,1.814953022933665,43.036703214937766
Carbon Nanotubes,Langmuir-Blodgett,740.2455575199884,33.76803642270619,92.97238848917873,1.9230008692984217,50.68858281665423
Polymer Matrix,Langmuir-Blodgett,1456.6118541638587,11.424050618392606,194.27610984693285,2.245029290308365,56.31584691478297
Carbon Nanotubes,Electrospinning,1245.0726145914884,41.19949607831049,168.18389261047435,2.3732573090743556,47.27043411161317
Polymer Matrix,Langmuir-Blodgett,1067.1635592832645,46.796882673224125,97.83929062635954,1.8239861106060897,48.67962529561922
Carbon Nanotubes,Electrospinning,805.531166344884,48.44881573207749,214.73153775620074,1.618747402099594,49.4654385590018
Carbon Nanotubes,Electrospinning,720.7980179764008,39.34636987602101,144.08748293642617,1.7561308213518623,40.35152815962176
Polymer Matrix,Langmuir-Blodgett,1215.7440390004672,44.273018833580686,190.0667748917871,1.5842796178779066,43.54081982778838
Graphene,Langmuir-Blodgett,1021.7888171373442,34.42829849318946,110.28456601262786,2.130344491815167,50.018175793987915
Carbon Nanotubes,Langmuir-Blodgett,1020.5998168029811,28.341746581662978,213.15632001422222,2.240696165795245,45.58786876970916
Graphene,Electrospinning,573.7098186722438,38.52539013488829,102.85719171550943,1.9292665417639103,50.46645891214098
Carbon Nanotubes,Electrospinning,1012.1944767596059,18.9672265705078,122.95744865003033,2.4527950481856395,42.162001696690986
Carbon Nanotubes,Electrospinning,1322.7440310394936,14.39137304782201,128.29383842775673,2.227523823930168,56.05630566945463
Carbon Nanotubes,Electrospinning,1446.799277795759,40.47403904515595,91.28536782303681,1.8796588710448074,55.674888951299366
Carbon Nanotubes,Electrospinning,606.6823974817352,48.327471719434755,224.87388438044496,1.6022138574593188,53.39718088304314
Graphene,Electrospinning,1131.165210699071,33.09917329312094,72.69756799056582,1.99370410490544,50.628797209653364
Graphene,Langmuir-Blodgett,1068.347250798247,29.301694839914415,162.62581307698582,2.003835537400379,47.797672109144344
Carbon Nanotubes,Electrospinning,1390.3124909481417,31.37616925088738,212.83016984682703,2.05058696754028,53.65306716512084
Carbon Nanotubes,Electrospinning,1251.2440301848715,29.1385673753933,166.18098856008183,2.182449480080538,55.636381747270136
Graphene,Electrospinning,1465.2618691653133,27.688011247089527,115.37929909913593,1.7643827006784403,56.17184824807964
Polymer Matrix,Electrospinning,1460.0325375819962,47.881427765848514,206.27101205321193,1.5024844663695747,46.951614616017
Polymer Matrix,Langmuir-Blodgett,725.6850933452208,29.190527645129936,149.83547777594646,2.312844739832861,43.878975768038245
Graphene,Electrospinning,1225.3508719004221,13.244097640559144,82.60256993334744,2.3235366941209956,46.83661920515429
Carbon Nanotubes,Langmuir-Blodgett,1030.5230913648943,40.620667162809454,113.37265497055355,2.4116217669051823,40.154503500413206
Carbon Nanotubes,Langmuir-Blodgett,714.6019952153055,25.662464136316586,168.38796367711603,2.469036639842498,48.46454663645886
Polymer Matrix,Electrospinning,694.8690822174008,38.427741829955345,181.75530255959737,1.6591714428493887,45.46964164557323
Polymer Matrix,Electrospinning,581.0843412662865,33.18277438297627,159.62641813356174,1.8538716721074662,55.80079849751711
Graphene,Langmuir-Blodgett,1295.545276418689,38.52720260623402,104.40188712272973,2.351359234115141,53.49624679787922
Polymer Matrix,Langmuir-Blodgett,824.5047806200096,12.479758281427182,168.7505280360325,2.4339993900936365,40.51969075463067
Graphene,Electrospinning,1356.9688353289666,11.354932906712921,116.49030663882682,1.5145295329548585,42.885737767102825
Polymer Matrix,Langmuir-Blodgett,1108.3153660232147,25.141664994045648,94.98421498059511,1.8875339757288958,50.84382678106452
Polymer Matrix,Electrospinning,1173.6333548384607,37.72664551287763,239.10573179596534,1.613385893799885,52.3619457435927
Polymer Matrix,Electrospinning,791.6737496101966,18.947301076239764,112.97468062488478,2.2884582659570163,55.377590672849045
Carbon Nanotubes,Langmuir-Blodgett,957.2942793956836,27.33602871850288,117.12409094570992,2.2471304065355975,59.36571442037638
Carbon Nanotubes,Electrospinning,912.3175780831249,49.23241055891898,229.3552909527886,2.254302705603422,54.03839445877946
Carbon Nanotubes,Electrospinning,735.6886639246012,18.59498218069382,78.5385950878108,1.8902351686669387,50.89793663865976
Polymer Matrix,Electrospinning,1332.5121685267927,43.917738470854545,166.91897455263916,1.9062475666735623,48.28850604633067
Graphene,Langmuir-Blodgett,1122.084505806621,43.01843539244786,206.74212705816143,1.7618646693809827,54.76385928409728
Graphene,Langmuir-Blodgett,537.4319774530701,45.65408741155954,104.73308727728786,1.8608935378075881,58.69502793542907
Graphene,Langmuir-Blodgett,1319.9170193786886,46.60566974515149,218.81621219441166,2.4830815423027857,48.45818484851537
Graphene,Electrospinning,606.0377560285915,30.292807695925287,203.9297958031581,1.5465687612481547,51.692655234315154
Carbon Nanotubes,Langmuir-Blodgett,903.6964335325592,37.27735132782303,147.2188134533497,1.824007574942754,44.14068808435689
Carbon Nanotubes,Langmuir-Blodgett,1071.2569016303778,34.75563648062777,73.74314095357231,2.289922961159599,57.14933807974407
Polymer Matrix,Langmuir-Blodgett,507.651245661218,22.357941614622277,244.02143190533064,1.8823459819147013,54.27053468931594
Polymer Matrix,Electrospinning,1152.9081054429362,21.191503446188293,174.8460448065581,2.4499844169565153,47.094144792044276
Graphene,Electrospinning,1159.7029395602572,23.66279878004365,153.4196808384809,1.8321441376526912,57.48095375093156
Carbon Nanotubes,Langmuir-Blodgett,1152.526317132647,18.738309280307686,227.08991703908495,2.3497583466191223,59.41694046941708
Graphene,Langmuir-Blodgett,663.4679381062772,40.29534201971182,134.27124193071518,2.3150948516495777,45.77040018425148
Polymer Matrix,Langmuir-Blodgett,755.7323267735494,48.582914737060634,162.72827021167382,1.5092076261725762,43.73259022646317
Polymer Matrix,Electrospinning,747.3758195327403,44.71086967352313,221.68259768716268,1.9029890940869163,56.63784339168826
Graphene,Langmuir-Blodgett,1460.066983179637,18.717616163535222,128.59443659360954,1.7806373234085513,51.64860716016463
Polymer Matrix,Electrospinning,567.5281872258772,12.076618828487193,204.47831601183017,1.9796085494807025,57.68736520071565
Graphene,Electrospinning,928.761507703504,40.283756282887,101.22755457919821,1.9627710651102799,46.95035783780917
Carbon Nanotubes,Electrospinning,1371.2539058201942,25.60855223634465,190.47302042677163,2.405529498801437,51.62508197048962
Graphene,Langmuir-Blodgett,1269.4659944477162,42.9845046466686,152.08697272617974,1.6835813480675856,51.54423856722762
